"identif","carga.15","intensidad.15","ocupacion.15","velocidad.15","Hora","diaSemana","diaMes","Mes"
"PM11201","0","2160","3","96","23","Tuesday","28","11"
"PM11208","0","1020","3","96","23","Tuesday","28","11"
"PM11301","0","720","2","92","23","Tuesday","28","11"
"PM11303","0","300","1","89","23","Tuesday","28","11"
"PM11981","0","660","2","67","23","Tuesday","28","11"
"PM12061","0","900","2","64","23","Tuesday","28","11"
"PM12121","0","1020","1","56","23","Tuesday","28","11"
"PM12122","0","360","2","55","23","Tuesday","28","11"
"PM12211","0","660","1","50","23","Tuesday","28","11"
"PM12241","0","720","1","0","23","Tuesday","28","11"
"PM12331","0","420","0","70","23","Tuesday","28","11"
"PM12342","0","780","2","81","23","Tuesday","28","11"
"PM12391","0","900","2","78","23","Tuesday","28","11"
"PM12471","0","660","0","79","23","Tuesday","28","11"
"PM12502","0","420","0","68","23","Tuesday","28","11"
"PM12571","0","360","0","78","23","Tuesday","28","11"
"PM12572","0","420","2","82","23","Tuesday","28","11"
"PM12622","0","180","1","59","23","Tuesday","28","11"
"PM12641","0","600","1","64","23","Tuesday","28","11"
"PM12721","0","300","0","62","23","Tuesday","28","11"
"PM12781","0","420","0","101","23","Tuesday","28","11"
"PM12851","0","120","0","95","23","Tuesday","28","11"
"PM12921","0","300","8","101","23","Tuesday","28","11"
"PM12961","0","840","2","78","23","Tuesday","28","11"
"PM12981","0","180","0","82","23","Tuesday","28","11"
"PM13011","0","300","1","80","23","Tuesday","28","11"
"PM13014","0","0","0","68","23","Tuesday","28","11"
"PM13041","0","120","0","90","23","Tuesday","28","11"
"PM13044","0","60","0","77","23","Tuesday","28","11"
"PM13101","0","420","2","89","23","Tuesday","28","11"
"PM13103","0","840","3","79","23","Tuesday","28","11"
"PM13104","0","60","0","79","23","Tuesday","28","11"
"PM13181","0","360","1","89","23","Tuesday","28","11"
"PM13202","0","1740","4","80","23","Tuesday","28","11"
"PM13212","0","600","2","87","23","Tuesday","28","11"
"PM13221","0","300","2","82","23","Tuesday","28","11"
"PM13222","0","240","2","82","23","Tuesday","28","11"
"PM20021","0","900","1","86","23","Tuesday","28","11"
"PM20025","0","300","1","86","23","Tuesday","28","11"
"PM20026","0","960","2","84","23","Tuesday","28","11"
"PM20041","0","960","1","87","23","Tuesday","28","11"
"PM20042","0","60","0","77","23","Tuesday","28","11"
"PM20151","0","960","1","81","23","Tuesday","28","11"
"PM20152","0","240","2","78","23","Tuesday","28","11"
"PM20231","0","420","0","85","23","Tuesday","28","11"
"PM20232","0","840","2","81","23","Tuesday","28","11"
"PM20233","0","660","5","81","23","Tuesday","28","11"
"PM20261","0","420","0","83","23","Tuesday","28","11"
"PM20262","0","1500","2","77","23","Tuesday","28","11"
"PM20321","0","600","1","75","23","Tuesday","28","11"
"PM20322","0","1680","3","63","23","Tuesday","28","11"
"PM20327","0","300","1","55","23","Tuesday","28","11"
"PM20411","0","1320","2","51","23","Tuesday","28","11"
"PM20412","0","1620","3","79","23","Tuesday","28","11"
"PM20441","0","1560","2","76","23","Tuesday","28","11"
"PM20442","0","840","2","85","23","Tuesday","28","11"
"PM20471","0","1020","1","82","23","Tuesday","28","11"
"PM20472","0","720","1","81","23","Tuesday","28","11"
"PM20473","0","480","3","73","23","Tuesday","28","11"
"PM20571","0","660","1","81","23","Tuesday","28","11"
"PM20572","0","2340","4","82","23","Tuesday","28","11"
"PM20661","0","660","1","82","23","Tuesday","28","11"
"PM20662","0","1020","4","74","23","Tuesday","28","11"
"PM20664","0","480","3","68","23","Tuesday","28","11"
"PM20721","0","1140","1","86","23","Tuesday","28","11"
"PM20722","0","1440","3","54","23","Tuesday","28","11"
"PM20742","0","1200","3","75","23","Tuesday","28","11"
"PM207731","0","660","2","67","23","Tuesday","28","11"
"PM20831","0","840","2","81","23","Tuesday","28","11"
"PM20832","0","960","3","68","23","Tuesday","28","11"
"PM20834","0","120","1","79","23","Tuesday","28","11"
"PM20851","0","1740","3","78","23","Tuesday","28","11"
"PM20852","0","1980","3","79","23","Tuesday","28","11"
"PM20854","0","60","0","93","23","Tuesday","28","11"
"PM20873","0","660","2","83","23","Tuesday","28","11"
"PM20911","0","1500","3","76","23","Tuesday","28","11"
"PM20912","0","1080","3","67","23","Tuesday","28","11"
"PM20913","0","240","0","72","23","Tuesday","28","11"
"PM20971","0","1080","2","80","23","Tuesday","28","11"
"PM20972","0","360","1","87","23","Tuesday","28","11"
"PM20976","0","720","6","90","23","Tuesday","28","11"
"PM21081","0","2340","7","80","23","Tuesday","28","11"
"PM21148","0","300","2","85","23","Tuesday","28","11"
"PM21181","0","1680","3","60","23","Tuesday","28","11"
"PM21185","0","420","2","0","23","Tuesday","28","11"
"PM21188","0","360","2","86","23","Tuesday","28","11"
"PM21192","0","540","1","0","23","Tuesday","28","11"
"PM21193","0","1080","3","82","23","Tuesday","28","11"
"PM21231","0","720","2","83","23","Tuesday","28","11"
"PM21236","0","60","0","98","23","Tuesday","28","11"
"PM21301","0","1020","2","99","23","Tuesday","28","11"
"PM21307","0","780","2","69","23","Tuesday","28","11"
"PM21941","0","780","2","56","23","Tuesday","28","11"
"PM22081","0","600","1","53","23","Tuesday","28","11"
"PM22082","0","360","3","80","23","Tuesday","28","11"
"PM22121","0","960","1","87","23","Tuesday","28","11"
"PM22211","0","900","2","85","23","Tuesday","28","11"
"PM22241","0","720","1","82","23","Tuesday","28","11"
"PM22341","0","660","1","77","23","Tuesday","28","11"
"PM22391","0","540","1","66","23","Tuesday","28","11"
"PM22392","0","240","2","69","23","Tuesday","28","11"
"PM22471","0","1020","0","80","23","Tuesday","28","11"
"PM22571","0","780","2","45","23","Tuesday","28","11"
"PM22572","0","0","0","71","23","Tuesday","28","11"
"PM22641","0","900","2","58","23","Tuesday","28","11"
"PM22721","0","420","0","78","23","Tuesday","28","11"
"PM22781","0","360","0","112","23","Tuesday","28","11"
"PM22851","0","180","22","79","23","Tuesday","28","11"
"PM22901","0","180","0","46","23","Tuesday","28","11"
"PM22971","0","480","1","89","23","Tuesday","28","11"
"PM23011","0","540","1","71","23","Tuesday","28","11"
"PM23071","0","900","3","65","23","Tuesday","28","11"
"PM23073","0","900","4","71","23","Tuesday","28","11"
"PM23111","0","1020","1","0","23","Tuesday","28","11"
"PM23181","0","600","2","0","23","Tuesday","28","11"
"PM23187","0","1260","3","63","23","Tuesday","28","11"
"PM23221","0","900","2","82","23","Tuesday","28","11"
"PM23222","0","180","1","58","23","Tuesday","28","11"
"PM30461","0","1740","2","81","23","Tuesday","28","11"
"PM30462","0","360","4","69","23","Tuesday","28","11"
"PM30471","0","1080","4","94","23","Tuesday","28","11"
"PM30472","0","420","4","77","23","Tuesday","28","11"
"PM30752","0","1800","4","76","23","Tuesday","28","11"
"PM30753","0","60","0","94","23","Tuesday","28","11"
"PM30901","0","540","2","51","23","Tuesday","28","11"
"PM30902","0","120","2","90","23","Tuesday","28","11"
"PM31263","0","840","2","75","23","Tuesday","28","11"
"PM31264","0","300","2","51","23","Tuesday","28","11"
"PM31301","0","1080","3","46","23","Tuesday","28","11"
"PM31451","0","1440","3","109","23","Tuesday","28","11"
"PM31452","0","-127","0","79","23","Tuesday","28","11"
"PM31453","0","1320","0","102","23","Tuesday","28","11"
"PM31801","0","2220","5","78","23","Tuesday","28","11"
"PM31851","0","1440","2","79","23","Tuesday","28","11"
"PM31852","0","300","2","86","23","Tuesday","28","11"
"PM31881","0","1080","4","100","23","Tuesday","28","11"
"PM31882","0","360","5","69","23","Tuesday","28","11"
"PM31891","0","1260","3","79","23","Tuesday","28","11"
"PM31892","0","180","3","72","23","Tuesday","28","11"
"PM32051","0","360","1","66","23","Tuesday","28","11"
"PM32351","0","780","1","80","23","Tuesday","28","11"
"PM32352","0","60","0","60","23","Tuesday","28","11"
"PM33031","0","720","3","69","23","Tuesday","28","11"
"PM33032","0","180","4","0","23","Tuesday","28","11"
"PM33151","0","1440","7","68","23","Tuesday","28","11"
"PM33152","0","1020","6","66","23","Tuesday","28","11"
"PM33201","0","780","1","52","23","Tuesday","28","11"
"PM33202","0","240","1","49","23","Tuesday","28","11"
"PM33221","0","960","2","0","23","Tuesday","28","11"
"PM33222","0","180","1","0","23","Tuesday","28","11"
"PM40442","0","240","0","69","23","Tuesday","28","11"
"PM40461","0","1800","3","56","23","Tuesday","28","11"
"PM40751","0","120","0","81","23","Tuesday","28","11"
"PM40752","0","120","1","31","23","Tuesday","28","11"
"PM40753","0","120","0","40","23","Tuesday","28","11"
"PM40754","0","960","2","85","23","Tuesday","28","11"
"PM40755","0","60","0","106","23","Tuesday","28","11"
"PM40901","0","420","1","92","23","Tuesday","28","11"
"PM40902","0","240","4","101","23","Tuesday","28","11"
"PM41261","0","60","0","78","23","Tuesday","28","11"
"PM41262","0","0","0","82","23","Tuesday","28","11"
"PM41301","0","240","0","94","23","Tuesday","28","11"
"PM41302","0","180","1","0","23","Tuesday","28","11"
"PM41351","0","660","5","73","23","Tuesday","28","11"
"PM41451","0","360","1","79","23","Tuesday","28","11"
"PM41452","0","-127","0","77","23","Tuesday","28","11"
"PM41453","0","720","0","64","23","Tuesday","28","11"
"PM41801","0","1020","2","93","23","Tuesday","28","11"
"PM41802","0","360","1","68","23","Tuesday","28","11"
"PM41851","0","420","0","84","23","Tuesday","28","11"
"PM41852","0","60","1","78","23","Tuesday","28","11"
"PM41853","0","360","2","44","23","Tuesday","28","11"
"PM41881","0","480","1","49","23","Tuesday","28","11"
"PM41882","0","60","0","90","23","Tuesday","28","11"
"PM41891","0","780","2","0","23","Tuesday","28","11"
"PM41892","0","120","0","92","23","Tuesday","28","11"
"PM42051","0","300","0","71","23","Tuesday","28","11"
"PM42052","0","540","3","63","23","Tuesday","28","11"
"PM42351","0","960","1","76","23","Tuesday","28","11"
"PM42352","0","0","0","72","23","Tuesday","28","11"
"PM42353","0","300","0","86","23","Tuesday","28","11"
"PM43001","0","1440","3","87","23","Tuesday","28","11"
"PM43011","0","1080","2","87","23","Tuesday","28","11"
"PM43012","0","180","0","89","23","Tuesday","28","11"
"PM43021","0","420","1","79","23","Tuesday","28","11"
"PM43022","0","300","2","71","23","Tuesday","28","11"
"PM43031","0","300","0","77","23","Tuesday","28","11"
"PM43032","0","300","4","74","23","Tuesday","28","11"
"PM43151","0","660","6","83","23","Tuesday","28","11"
"PM43152","0","60","0","58","23","Tuesday","28","11"
"PM43201","0","1020","1","57","23","Tuesday","28","11"
"PM43202","0","0","0","53","23","Tuesday","28","11"
"PM43221","0","900","2","81","23","Tuesday","28","11"
"PM43222","0","60","0","102","23","Tuesday","28","11"
"PM43223","0","180","1","89","23","Tuesday","28","11"
"PM20667","0","300","1","72","23","Tuesday","28","11"
"PM20942","0","1200","4",NA,"23","Tuesday","28","11"
"PM22502","0","420","0","49","23","Tuesday","28","11"
"PM40462","0","480","5","55","23","Tuesday","28","11"
"PM40463","0","480","5","57","23","Tuesday","28","11"
"PM41861","0","720","2",NA,"23","Tuesday","28","11"
"PM41454","0","60","0",NA,"23","Tuesday","28","11"
"03FL08PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"03FL08PM02",NA,NA,NA,NA,"23","Tuesday","28","11"
"03FL20PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"03FL56PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"03FT08PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"03FT52PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"04FL12PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"04FL92PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"04FT14PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"04FT74PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"04TL40PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"04TL40PM02",NA,NA,NA,NA,"23","Tuesday","28","11"
"04TL40PM03",NA,NA,NA,NA,"23","Tuesday","28","11"
"04TL40PM04",NA,NA,NA,NA,"23","Tuesday","28","11"
"05FT10PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"05FT37PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"05FT66PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"05TL00PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"05TL00PM02",NA,NA,NA,NA,"23","Tuesday","28","11"
"05TL00PM03",NA,NA,NA,NA,"23","Tuesday","28","11"
"08RE14PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"08RE66PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"08RL21PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"08RR02PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"08RR18PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"09NC51PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"09XC09PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"09XC37PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"10NC18PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"10NC76PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"10XC18PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"10XC82PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"11NC43PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"11RE20PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"11RE59PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"11RE59PM02",NA,NA,NA,NA,"23","Tuesday","28","11"
"11XC46PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"12NC07PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"12NC63PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"12XC06PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"12XC63PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"13NC25PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"13NC95PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"13NL60PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"13XC26PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"13XC97PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"13XL49PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14NC58PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14NC96PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14NL24PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14NL78PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RA02PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RA15PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RC10PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RE35PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RH25PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RL11PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RL30PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RM32PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RN01PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RN27PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RR28PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14VE04PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14XC71PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14XL36PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14XL89PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15NC71PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15NL09PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15NL71PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RA15PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RC05PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RE04PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RH53PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RM08PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RM58PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RN03PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RR22PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RR41PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RR60PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RT07PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RU11PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RV01PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RV50PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15XC54PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15XL49PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"16NC07PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"16NC75PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"16RC01PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"16RE18PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"16XC14PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"16XC70PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"17NC04PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"17NC65PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"17NC80PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"17RA10PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"17RC01PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"17XC08PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"17XC49PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18NC20PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18NC52PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18NC52PM02",NA,NA,NA,NA,"23","Tuesday","28","11"
"18NC80PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18RA28PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18RA66PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18RC06PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18RL09PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18RL29PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18RM17PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18RN69PM01",NA,NA,NA,"83","23","Tuesday","28","11"
"18RT11PM01",NA,NA,NA,"83","23","Tuesday","28","11"
"18RU04PM01",NA,NA,NA,"66","23","Tuesday","28","11"
"18RV21PM01",NA,NA,NA,"88","23","Tuesday","28","11"
"18XC11PM01",NA,NA,NA,"92","23","Tuesday","28","11"
"18XC46PM01",NA,NA,NA,"75","23","Tuesday","28","11"
"18XC82PM01",NA,NA,NA,"97","23","Tuesday","28","11"
"19XC40PM01",NA,NA,NA,"106","23","Tuesday","28","11"
"19XC80PM01",NA,NA,NA,"88","23","Tuesday","28","11"
"90EL00PM01",NA,NA,NA,"87","23","Tuesday","28","11"
"90EL16PM01",NA,NA,NA,"88","23","Tuesday","28","11"
"90EL38PM01",NA,NA,NA,"81","23","Tuesday","28","11"
"90EL69PM01",NA,NA,NA,"90","23","Tuesday","28","11"
"90ET09PM01",NA,NA,NA,"82","23","Tuesday","28","11"
"90ET43PM01",NA,NA,NA,"78","23","Tuesday","28","11"
"90ET58PM01",NA,NA,NA,"77","23","Tuesday","28","11"
"90ET93PM01",NA,NA,NA,"87","23","Tuesday","28","11"
